data,sistema,volume_porcentagem,volume_variacao,volume_operacional,pluviometria_dia,pluviometria_mensal,pluviometria_hist
2022-03-12,Rio Claro,43,0,0,2,5,87637
2022-03-12,São Lourenço,85,5,3,1,75,93735
2022-03-11,Cantareira,43,0,0,0,422,75426
2022-03-11,Alto Tietê,55,5,0,1,310,83959
2022-03-11,Guarapiranga,81,7,0,3,139,80965
2022-03-11,Cotia,80,4,0,4,13,26227
2022-03-11,Rio Grande,100,9,0,6,113,13879
2022-03-11,Rio Claro,43,2,0,3,5,89755
2022-03-11,São Lourenço,82,4,1,0,73,22625
2022-03-10,Cantareira,43,0,0,0,422,54454
2022-03-10,Alto Tietê,55,6,0,0,311,25698
2022-03-10,Guarapiranga,82,0,0,3,140,33001
2022-03-10,Cotia,80,0,0,0,13,19650
2022-03-10,Rio Grande,100,3,0,2,112,56430
2022-03-10,Rio Claro,43,5,0,3,5,94007
2022-03-10,São Lourenço,81,4,0,6,72,29796
2022-03-09,Cantareira,43,0,0,1,422,76950
2022-03-09,Alto Tietê,55,6,0,1,311,78206
2022-03-09,Guarapiranga,82,3,0,4,140,85071
2022-03-09,Cotia,80,0,0,0,13,19650
2022-03-09,Rio Grande,100,5,0,2,112,75560
2022-03-09,Rio Claro,43,8,0,3,5,98281
2022-03-09,São Lourenço,82,0,0,3,72,81304
2022-03-08,Cantareira,43,1,0,0,422,91073
2022-03-08,Alto Tietê,55,7,0,0,312,18836
2022-03-08,Guarapiranga,82,7,0,3,141,63239
2022-03-08,Cotia,80,0,0,2,13,19650
2022-03-08,Rio Grande,100,7,0,2,112,94709
2022-03-08,Rio Claro,44,1,0,3,6,2579
2022-03-08,São Lourenço,81,7,0,3,72,60682
2022-03-07,Cantareira,43,1,0,0,423,14073
2022-03-07,Alto Tietê,55,7,0,0,312,20686
2022-03-07,Guarapiranga,82,4,0,0,141,11119
2022-03-07,Cotia,79,8,0,4,13,16369
2022-03-07,Rio Grande,100,5,1,7,112,75560
2022-03-07,Rio Claro,44,4,0,3,6,6899
2022-03-07,São Lourenço,81,4,0,1,72,29796
2022-03-06,Cantareira,43,1,0,0,423,13758
2022-03-06,Alto Tietê,55,7,0,1,311,86528
2022-03-06,Guarapiranga,82,4,0,1,141,11119
2022-03-06,Cotia,79,4,0,8,13,9820
2022-03-06,Rio Grande,98,8,0,2,110,85163
2022-03-06,Rio Claro,44,7,0,3,6,11243
2022-03-06,São Lourenço,81,5,0,1,72,40085
2022-03-05,Cantareira,43,1,0,1,423,51644
2022-03-05,Alto Tietê,55,8,0,2,312,89321
2022-03-05,Guarapiranga,82,3,0,2,140,85071
2022-03-05,Cotia,78,6,0,4,12,96781
2022-03-05,Rio Grande,99,0,0,2,111,4113
2022-03-05,Rio Claro,45,0,0,4,6,15609
2022-03-05,São Lourenço,81,4,0,1,72,29796
2022-03-04,Cantareira,43,0,0,0,421,84301
2022-03-04,Alto Tietê,56,0,0,1,313,63377
2022-03-04,Guarapiranga,82,1,0,3,140,59032
2022-03-04,Cotia,78,2,0,2,12,90289
2022-03-04,Rio Grande,99,2,0,1,111,23083
2022-03-04,Rio Claro,45,4,0,3,6,19998
2022-03-04,São Lourenço,81,3,0,0,72,19513
2022-03-03,Cantareira,43,0,0,1,422,63619
2022-03-03,Alto Tietê,56,1,0,2,314,50323
2022-03-03,Guarapiranga,82,4,0,2,141,11119
2022-03-03,Cotia,78,4,0,2,12,93533
2022-03-03,Rio Grande,99,3,0,2,111,42073
2022-03-03,Rio Claro,45,7,0,3,6,24411
2022-03-03,São Lourenço,81,3,0,1,72,19513
2022-03-02,Cantareira,43,1,0,1,422,81771
2022-03-02,Alto Tietê,56,3,0,0,315,22082
2022-03-02,Guarapiranga,82,6,0,0,141,37175
2022-03-02,Cotia,78,6,0,0,12,96781
2022-03-02,Rio Grande,99,5,0,0,111,61083
2022-03-02,Rio Claro,46,0,0,3,6,28846
2022-03-02,São Lourenço,81,2,0,1,72,9237
2022-03-01,Cantareira,43,0,0,0,422,30485
2022-03-01,Alto Tietê,56,3,0,1,315,41637
2022-03-01,Guarapiranga,82,6,0,4,141,37175
2022-03-01,Cotia,78,6,0,2,12,96781
2022-03-01,Rio Grande,99,5,0,2,111,61083
2022-03-01,Rio Claro,46,3,0,1,6,33305
2022-03-01,São Lourenço,81,3,0,2,72,19513
2022-02-28,Cantareira,43,0,0,0,422,751
2022-02-28,Alto Tietê,56,4,0,2,316,23776
2022-02-28,Guarapiranga,83,0,0,3,142,15392
2022-02-28,Cotia,78,8,0,2,13,33
2022-02-28,Rio Grande,99,7,0,1,111,80112
2022-02-28,Rio Claro,46,4,0,4,6,34424
2022-02-28,São Lourenço,81,5,0,1,72,40085
2022-02-27,Cantareira,43,0,0,1,421,98147
2022-02-27,Alto Tietê,56,6,0,2,317,32596
2022-02-27,Guarapiranga,83,3,0,5,142,67577
2022-02-27,Cotia,78,6,0,0,12,96781
2022-02-27,Rio Grande,99,8,0,2,111,99162
2022-02-27,Rio Claro,46,8,0,4,6,40038
2022-02-27,São Lourenço,81,6,0,3,72,50380
2022-02-26,Cantareira,42,9,0,1,421,30929
2022-02-26,Alto Tietê,56,8,0,1,318,25461
2022-02-26,Guarapiranga,83,8,0,2,143,45914
2022-02-26,Cotia,78,6,0,0,12,96781
2022-02-26,Rio Grande,100,0,0,3,112,18231
2022-02-26,Rio Claro,47,2,0,5,6,45688
2022-02-26,São Lourenço,81,9,0,4,72,70990
2022-02-25,Cantareira,42,8,0,0,420,63284
2022-02-25,Alto Tietê,56,9,0,1,318,76001
2022-02-25,Guarapiranga,84,0,0,3,143,72042
2022-02-25,Cotia,78,6,0,0,12,96781
2022-02-25,Rio Grande,100,3,0,2,112,56430
2022-02-25,Rio Claro,47,7,-1,0,6,51376
2022-02-25,São Lourenço,82,3,0,0,73,12286
2022-02-24,Cantareira,42,8,0,0,420,42316
2022-02-24,Alto Tietê,57,0,0,0,319,24001
2022-02-24,Guarapiranga,84,3,0,2,144,24321
2022-02-24,Cotia,78,6,1,0,12,96781
2022-02-24,Rio Grande,100,5,0,2,112,75560
2022-02-24,Rio Claro,48,7,-1,1,6,65177
2022-02-24,São Lourenço,82,3,0,2,73,12286
2022-02-23,Cantareira,42,8,0,1,420,49642
2022-02-23,Alto Tietê,57,0,0,1,319,49917
2022-02-23,Guarapiranga,84,1,0,2,143,98178
2022-02-23,Cotia,77,6,0,0,12,80588
2022-02-23,Rio Grande,100,7,0,0,112,94709
2022-02-23,Rio Claro,49,8,-1,0,6,80372
2022-02-23,São Lourenço,82,1,0,6,72,91625
2022-02-22,Cantareira,42,9,0,0,421,56033
2022-02-22,Alto Tietê,57,1,0,0,319,76848
2022-02-22,Guarapiranga,84,3,0,1,144,24321
2022-02-22,Cotia,77,6,0,0,12,80588
2022-02-22,Rio Grande,100,7,0,2,112,94709
2022-02-22,Rio Claro,50,8,-1,2,6,94624
2022-02-22,São Lourenço,82,7,0,2,73,43325
2022-02-21,Cantareira,42,9,0,0,421,49592
2022-02-21,Alto Tietê,57,1,0,1,319,93565
2022-02-21,Guarapiranga,84,4,0,1,144,50472
2022-02-21,Cotia,77,6,0,2,12,80588
2022-02-21,Rio Grande,100,9,0,7,113,13879
2022-02-21,Rio Claro,52,0,-1,0,7,10313
2022-02-21,São Lourenço,82,9,0,4,73,64049
2022-02-20,Cantareira,42,9,0,1,421,2105
2022-02-20,Alto Tietê,57,0,0,1,319,54599
2022-02-20,Guarapiranga,84,3,0,1,144,24321
2022-02-20,Cotia,77,4,0,0,12,77363
2022-02-20,Rio Grande,100,2,0,0,112,37321
2022-02-20,Rio Claro,53,0,0,9,7,25026
2022-02-20,São Lourenço,83,3,0,1,73,95185
2022-02-19,Cantareira,42,8,0,1,420,12340
2022-02-19,Alto Tietê,56,9,0,2,318,65125
2022-02-19,Guarapiranga,84,4,0,3,144,50472
2022-02-19,Cotia,77,4,0,6,12,77363
2022-02-19,Rio Grande,100,2,0,0,112,37321
2022-02-19,Rio Claro,53,9,5,9,7,36207
2022-02-19,São Lourenço,83,4,0,2,74,5576
2022-02-18,Cantareira,42,7,0,1,419,53679
2022-02-18,Alto Tietê,56,7,0,1,317,44735
2022-02-18,Guarapiranga,84,7,0,2,145,2797
2022-02-18,Cotia,76,8,0,0,12,67718
2022-02-18,Rio Grande,100,2,0,0,112,37321
2022-02-18,Rio Claro,48,0,0,1,6,55952
2022-02-18,São Lourenço,83,6,0,5,74,26379
2022-02-17,Cantareira,42,6,0,0,418,70804
2022-02-17,Alto Tietê,56,6,0,1,317,20342
2022-02-17,Guarapiranga,84,9,0,3,145,28970
2022-02-17,Cotia,76,8,0,0,12,67718
2022-02-17,Rio Grande,100,2,0,3,112,37321
2022-02-17,Rio Claro,47,9,0,3,6,54806
2022-02-17,São Lourenço,84,1,0,8,74,68061
2022-02-16,Cantareira,42,6,0,1,417,98302
2022-02-16,Alto Tietê,56,7,0,0,317,61599
2022-02-16,Guarapiranga,85,2,0,3,145,81338
2022-02-16,Cotia,76,8,0,0,12,67718
2022-02-16,Rio Grande,100,5,0,2,112,75560
2022-02-16,Rio Claro,48,2,0,1,6,58250
2022-02-16,São Lourenço,84,9,0,8,75,41256
2022-02-15,Cantareira,42,5,0,1,417,72123
2022-02-15,Alto Tietê,56,7,0,0,317,67212
2022-02-15,Guarapiranga,85,5,0,3,146,33736
2022-02-15,Cotia,76,8,0,2,12,67718
2022-02-15,Rio Grande,100,7,0,2,112,94709
2022-02-15,Rio Claro,48,3,0,3,6,60553
2022-02-15,São Lourenço,85,7,-1,1,76,14772
2022-02-14,Cantareira,42,4,0,2,416,11692
2022-02-14,Alto Tietê,56,7,0,0,317,94954
2022-02-14,Guarapiranga,85,8,0,1,146,86161
2022-02-14,Cotia,77,0,0,2,12,70929
2022-02-14,Rio Grande,100,9,0,3,113,13879
2022-02-14,Rio Claro,48,6,0,2,6,64019
2022-02-14,São Lourenço,86,8,0,7,77,9770
2022-02-13,Cantareira,42,2,0,2,414,23002
2022-02-13,Alto Tietê,56,7,0,0,317,76231
2022-02-13,Guarapiranga,85,9,0,2,147,12384
2022-02-13,Cotia,76,8,0,1,12,67718
2022-02-13,Rio Grande,101,2,0,3,113,52278
2022-02-13,Rio Claro,48,8,0,2,6,67498
2022-02-13,São Lourenço,87,5,0,6,77,73402
2022-02-12,Cantareira,42,0,0,2,412,79152
2022-02-12,Alto Tietê,56,7,0,2,317,56619
2022-02-12,Guarapiranga,86,1,0,1,147,38614
2022-02-12,Cotia,76,7,0,0,12,64513
2022-02-12,Rio Grande,101,5,0,4,113,90757
2022-02-12,Rio Claro,49,0,0,2,6,69825
2022-02-12,São Lourenço,88,1,0,9,78,26613
2022-02-11,Cantareira,41,8,0,3,410,50104
2022-02-11,Alto Tietê,56,5,0,1,316,79803
2022-02-11,Guarapiranga,86,2,0,1,147,64851
2022-02-11,Cotia,76,7,0,2,12,64513
2022-02-11,Rio Grande,101,9,0,3,114,29317
2022-02-11,Rio Claro,49,2,0,2,6,72158
2022-02-11,São Lourenço,89,0,0,8,79,1394
2022-02-10,Cantareira,41,5,0,5,407,41481
2022-02-10,Alto Tietê,56,4,0,2,315,99160
2022-02-10,Guarapiranga,86,1,0,3,147,38614
2022-02-10,Cotia,76,5,0,2,12,61312
2022-02-10,Rio Grande,102,2,0,5,114,67957
2022-02-10,Rio Claro,49,4,0,0,6,74498
2022-02-10,São Lourenço,89,8,0,9,79,76508
2022-02-09,Cantareira,41,0,0,6,402,84557
2022-02-09,Alto Tietê,56,2,0,6,314,82322
2022-02-09,Guarapiranga,85,8,0,3,146,86161
2022-02-09,Cotia,76,3,0,2,12,58116
2022-02-09,Rio Grande,102,7,0,2,115,26069
2022-02-09,Rio Claro,49,4,0,2,6,75669
2022-02-09,São Lourenço,90,7,0,3,80,51958
2022-02-08,Cantareira,40,4,1,1,396,96348
2022-02-08,Alto Tietê,55,6,0,9,311,64606
2022-02-08,Guarapiranga,85,5,0,9,146,33736
2022-02-08,Cotia,76,1,0,4,12,54924
2022-02-08,Rio Grande,102,9,1,7,115,45480
2022-02-08,Rio Claro,49,2,1,9,6,72158
2022-02-08,São Lourenço,91,0,-1,1,80,84397
2022-02-07,Cantareira,39,3,1,0,386,29262
2022-02-07,Alto Tietê,54,7,0,5,306,72073
2022-02-07,Guarapiranga,84,6,0,2,144,76631
2022-02-07,Cotia,75,7,0,6,12,48555
2022-02-07,Rio Grande,101,2,0,0,113,52278
2022-02-07,Rio Claro,47,3,3,8,6,46936
2022-02-07,São Lourenço,92,1,0,9,81,82091
2022-02-06,Cantareira,38,3,0,7,375,95268
2022-02-06,Alto Tietê,54,2,0,2,303,47376
2022-02-06,Guarapiranga,84,4,0,1,144,50472
2022-02-06,Cotia,75,1,0,8,12,39037
2022-02-06,Rio Grande,101,2,0,2,113,52278
2022-02-06,Rio Claro,43,5,0,0,5,95073
2022-02-06,São Lourenço,93,0,0,8,82,58467
2022-02-05,Cantareira,37,6,0,7,369,3732
2022-02-05,Alto Tietê,54,0,0,3,302,38787
2022-02-05,Guarapiranga,84,3,0,9,144,24321
2022-02-05,Cotia,74,3,0,7,12,26412
2022-02-05,Rio Grande,101,4,0,3,113,71507
2022-02-05,Rio Claro,43,5,0,3,5,94007
2022-02-05,São Lourenço,93,8,0,2,83,35188
2022-02-04,Cantareira,36,9,0,8,362,35179
2022-02-04,Alto Tietê,53,7,0,6,300,67173
2022-02-04,Guarapiranga,85,2,0,4,145,81338
2022-02-04,Cotia,73,6,1,2,12,13861
2022-02-04,Rio Grande,101,7,0,0,114,10027
2022-02-04,Rio Claro,43,8,0,1,5,98281
2022-02-04,São Lourenço,93,6,0,5,83,13232
2022-02-03,Cantareira,36,1,0,9,354,72224
2022-02-03,Alto Tietê,53,1,0,7,297,54175
2022-02-03,Guarapiranga,85,6,2,6,146,59945
2022-02-03,Cotia,72,4,1,8,11,95175
2022-02-03,Rio Grande,101,7,0,7,114,10027
2022-02-03,Rio Claro,43,9,0,6,5,99354
2022-02-03,São Lourenço,93,1,1,6,82,69406
2022-02-02,Cantareira,35,2,0,7,345,66738
2022-02-02,Alto Tietê,52,4,0,5,293,73173
2022-02-02,Guarapiranga,83,0,1,5,142,15392
2022-02-02,Cotia,70,6,0,8,11,64402
2022-02-02,Rio Grande,101,0,0,5,113,33068
2022-02-02,Rio Claro,43,3,0,1,5,91878
2022-02-02,São Lourenço,91,5,0,4,81,27747
2022-02-01,Cantareira,34,5,0,9,338,86889
2022-02-01,Alto Tietê,51,9,0,8,290,55106
2022-02-01,Guarapiranga,81,5,1,5,139,54960
2022-02-01,Cotia,69,8,1,4,11,52222
2022-02-01,Rio Grande,100,5,0,5,112,75560
2022-02-01,Rio Claro,43,2,0,0,5,89755
2022-02-01,São Lourenço,91,1,1,2,80,95224
2022-01-31,Cantareira,33,6,1,3,329,65665
2022-01-31,Alto Tietê,51,1,1,3,286,9764
2022-01-31,Guarapiranga,80,0,2,1,136,95398
2022-01-31,Cotia,68,4,2,0,11,28083
2022-01-31,Rio Grande,100,0,1,7,112,18231
2022-01-31,Rio Claro,43,2,0,5,5,89755
2022-01-31,São Lourenço,89,9,2,7,79,87266
2022-01-30,Cantareira,32,3,1,1,317,1677
2022-01-30,Alto Tietê,49,8,1,1,278,99844
2022-01-30,Guarapiranga,77,9,2,9,133,33586
2022-01-30,Cotia,66,4,2,7,10,95370
2022-01-30,Rio Grande,98,3,2,8,110,28432
2022-01-30,Rio Claro,42,7,1,1,5,83419
2022-01-30,São Lourenço,87,2,2,9,77,41556
2022-01-29,Cantareira,31,2,0,5,305,99061
2022-01-29,Alto Tietê,48,7,0,1,273,366
2022-01-29,Guarapiranga,75,0,1,3,128,45762
2022-01-29,Cotia,63,7,0,8,10,51647
2022-01-29,Rio Grande,95,5,0,4,107,10315
2022-01-29,Rio Claro,41,6,0,2,5,68831
2022-01-29,São Lourenço,84,3,1,3,74,88941
2022-01-28,Cantareira,30,7,0,3,301,18008
2022-01-28,Alto Tietê,48,6,0,0,272,6497
2022-01-28,Guarapiranga,73,7,1,0,126,16078
2022-01-28,Cotia,62,9,0,5,10,37298
2022-01-28,Rio Grande,95,1,0,2,106,73263
2022-01-28,Rio Claro,41,8,0,4,5,71934
2022-01-28,São Lourenço,83,0,0,5,73,74421
2022-01-27,Cantareira,30,4,0,1,298,61066
2022-01-27,Alto Tietê,48,6,0,0,272,10843
2022-01-27,Guarapiranga,72,7,0,4,124,38091
2022-01-27,Cotia,62,4,0,0,10,28743
2022-01-27,Rio Grande,95,3,0,5,106,91780
2022-01-27,Rio Claro,42,2,0,3,5,76091
2022-01-27,São Lourenço,83,5,-1,1,74,15974
2022-01-26,Cantareira,30,3,0,1,297,84494
2022-01-26,Alto Tietê,48,6,0,1,272,26274
2022-01-26,Guarapiranga,73,1,0,3,125,14299
2022-01-26,Cotia,62,4,0,2,10,28743
2022-01-26,Rio Grande,95,8,0,3,107,47446
2022-01-26,Rio Claro,42,5,0,3,5,80270
2022-01-26,São Lourenço,84,6,0,9,75,9847
2022-01-25,Cantareira,30,2,0,0,296,41725
2022-01-25,Alto Tietê,48,7,0,0,272,76055
2022-01-25,Guarapiranga,73,4,0,3,125,65165
2022-01-25,Cotia,62,2,0,2,10,25900
2022-01-25,Rio Grande,96,1,0,4,107,84655
2022-01-25,Rio Claro,42,8,0,2,5,84471
2022-01-25,São Lourenço,85,5,-1,1,75,93735
2022-01-24,Cantareira,30,2,0,0,296,12862
2022-01-24,Alto Tietê,48,7,0,1,272,93032
2022-01-24,Guarapiranga,73,7,0,3,126,16078
2022-01-24,Cotia,62,0,0,3,10,23061
2022-01-24,Rio Grande,96,5,0,3,108,21942
2022-01-24,Rio Claro,43,0,0,3,5,87637
2022-01-24,São Lourenço,86,6,-1,2,76,88613
2022-01-23,Cantareira,30,2,0,0,296,23539
2022-01-23,Alto Tietê,48,8,0,0,273,50262
2022-01-23,Guarapiranga,74,0,0,1,126,67038
2022-01-23,Cotia,61,7,0,4,10,17398
2022-01-23,Rio Grande,96,8,0,3,108,59308
2022-01-23,Rio Claro,43,3,0,2,5,91878
2022-01-23,São Lourenço,87,8,0,9,77,94666
2022-01-22,Cantareira,30,2,0,0,296,88860
2022-01-22,Alto Tietê,48,8,0,1,273,64063
2022-01-22,Guarapiranga,74,1,0,4,126,92536
2022-01-22,Cotia,61,3,0,5,10,11753
2022-01-22,Rio Grande,97,1,0,4,108,96753
2022-01-22,Rio Claro,43,5,0,4,5,95073
2022-01-22,São Lourenço,88,7,0,7,78,79994
2022-01-21,Cantareira,30,2,0,1,296,52083
2022-01-21,Alto Tietê,48,9,0,2,273,84820
2022-01-21,Guarapiranga,73,7,0,3,126,16078
2022-01-21,Cotia,60,8,0,8,10,3318
2022-01-21,Rio Grande,97,5,0,3,109,34277
2022-01-21,Rio Claro,43,9,0,2,5,99354
2022-01-21,São Lourenço,89,4,0,0,79,44275
2022-01-20,Cantareira,30,1,0,1,295,19533
2022-01-20,Alto Tietê,48,7,0,2,273,10405
2022-01-20,Guarapiranga,73,4,0,2,125,65165
2022-01-20,Cotia,60,0,1,9,9,89349
2022-01-20,Rio Grande,97,8,0,3,109,71880
2022-01-20,Rio Claro,44,1,0,1,6,2579
2022-01-20,São Lourenço,89,4,0,3,79,44275
2022-01-19,Cantareira,30,0,0,1,294,42271
2022-01-19,Alto Tietê,48,5,0,0,272,2830
2022-01-19,Guarapiranga,73,2,0,2,125,39726
2022-01-19,Cotia,58,1,1,3,9,59008
2022-01-19,Rio Grande,98,1,0,2,110,9562
2022-01-19,Rio Claro,44,2,0,3,6,4736
2022-01-19,São Lourenço,89,7,0,3,79,65757
2022-01-18,Cantareira,29,9,0,2,293,60476
2022-01-18,Alto Tietê,48,5,0,2,271,53134
2022-01-18,Guarapiranga,73,0,0,3,124,88884
2022-01-18,Cotia,56,8,0,3,9,37276
2022-01-18,Rio Grande,98,3,0,0,110,28432
2022-01-18,Rio Claro,44,5,0,2,6,7983
2022-01-18,São Lourenço,90,0,0,9,79,98031
2022-01-17,Cantareira,29,7,0,1,292,262
2022-01-17,Alto Tietê,48,3,0,3,270,54044
2022-01-17,Guarapiranga,72,7,0,0,124,38091
2022-01-17,Cotia,56,5,0,3,9,31887
2022-01-17,Rio Grande,98,3,0,2,110,28432
2022-01-17,Rio Claro,44,7,0,2,6,10916
2022-01-17,São Lourenço,90,9,-1,2,80,73577
2022-01-16,Cantareira,29,6,0,1,290,40400
2022-01-16,Alto Tietê,48,0,0,2,268,88202
2022-01-16,Guarapiranga,72,7,0,0,124,38091
2022-01-16,Cotia,56,2,0,4,9,26516
2022-01-16,Rio Grande,98,1,0,0,110,9562
2022-01-16,Rio Claro,44,9,0,1,6,13423
2022-01-16,São Lourenço,92,1,0,8,81,82091
2022-01-15,Cantareira,29,5,0,3,289,60093
2022-01-15,Alto Tietê,47,8,0,3,267,75391
2022-01-15,Guarapiranga,72,7,0,0,124,38091
2022-01-15,Cotia,55,8,0,4,9,21162
2022-01-15,Rio Grande,98,1,0,6,110,9562
2022-01-15,Rio Claro,45,0,0,8,6,15609
2022-01-15,São Lourenço,92,9,0,4,82,47535
2022-01-14,Cantareira,29,2,0,4,286,60972
2022-01-14,Alto Tietê,47,5,0,5,266,4527
2022-01-14,Guarapiranga,72,7,0,6,124,38091
2022-01-14,Cotia,55,4,0,8,9,13164
2022-01-14,Rio Grande,97,5,0,2,109,34277
2022-01-14,Rio Claro,45,8,-1,7,6,25517
2022-01-14,São Lourenço,93,3,0,9,82,91305
2022-01-13,Cantareira,28,8,0,4,282,95858
2022-01-13,Alto Tietê,47,0,0,6,263,9355
2022-01-13,Guarapiranga,72,1,0,8,123,36649
2022-01-13,Cotia,54,6,0,8,8,99921
2022-01-13,Rio Grande,97,3,1,0,109,15505
2022-01-13,Rio Claro,47,5,-1,7,6,49096
2022-01-13,São Lourenço,94,2,0,6,83,68175
2022-01-12,Cantareira,28,4,0,3,278,93852
2022-01-12,Alto Tietê,46,4,0,5,260,20789
2022-01-12,Guarapiranga,71,3,1,4,122,10126
2022-01-12,Cotia,53,8,0,8,8,86786
2022-01-12,Rio Grande,96,3,0,7,108,3289
2022-01-12,Rio Claro,49,2,-1,8,6,72158
2022-01-12,São Lourenço,94,8,0,5,84,23296
2022-01-11,Cantareira,28,1,0,3,275,63861
2022-01-11,Alto Tietê,45,9,0,4,257,17262
2022-01-11,Guarapiranga,69,9,1,2,119,58032
2022-01-11,Cotia,53,0,0,5,8,73760
2022-01-11,Rio Grande,95,6,0,0,107,28871
2022-01-11,Rio Claro,51,0,-1,8,6,97021
2022-01-11,São Lourenço,94,3,1,8,83,79185
2022-01-10,Cantareira,27,8,0,3,273,3064
2022-01-10,Alto Tietê,45,5,0,6,254,81649
2022-01-10,Guarapiranga,68,7,1,3,117,57302
2022-01-10,Cotia,52,5,0,6,8,65996
2022-01-10,Rio Grande,95,6,1,3,107,28871
2022-01-10,Rio Claro,52,8,-1,4,7,21326
2022-01-10,São Lourenço,92,5,3,8,82,14781
2022-01-09,Cantareira,27,5,0,4,269,71695
2022-01-09,Alto Tietê,44,9,0,9,251,61478
2022-01-09,Guarapiranga,67,4,0,8,115,32522
2022-01-09,Cotia,51,9,0,8,8,55704
2022-01-09,Rio Grande,94,3,2,4,105,80975
2022-01-09,Rio Claro,54,2,-1,3,7,41218
2022-01-09,São Lourenço,88,7,2,7,78,79994
2022-01-08,Cantareira,27,1,0,4,266,44172
2022-01-08,Alto Tietê,44,0,1,2,246,79603
2022-01-08,Guarapiranga,66,6,0,8,114,8134
2022-01-08,Cotia,51,1,1,1,8,42936
2022-01-08,Rio Grande,91,9,2,4,103,7023
2022-01-08,Rio Claro,55,5,0,6,7,58953
2022-01-08,São Lourenço,86,0,1,9,76,35836
2022-01-07,Cantareira,26,7,0,6,262,62382
2022-01-07,Alto Tietê,42,8,0,7,239,92936
2022-01-07,Guarapiranga,65,8,0,9,112,59341
2022-01-07,Cotia,50,0,1,0,8,25240
2022-01-07,Rio Grande,89,5,1,1,100,37407
2022-01-07,Rio Claro,56,1,10,3,7,66649
2022-01-07,São Lourenço,84,1,0,0,74,68061
2022-01-06,Cantareira,26,1,0,4,256,4616
2022-01-06,Alto Tietê,42,1,0,3,235,79168
2022-01-06,Guarapiranga,64,9,1,1,111,11075
2022-01-06,Cotia,49,0,1,5,8,7753
2022-01-06,Rio Grande,88,4,0,7,99,13057
2022-01-06,Rio Claro,45,8,0,1,6,25517
2022-01-06,São Lourenço,84,1,0,1,74,68061
2022-01-05,Cantareira,25,7,0,2,252,666
2022-01-05,Alto Tietê,41,8,0,3,234,35831
2022-01-05,Guarapiranga,63,8,0,9,109,14224
2022-01-05,Cotia,47,5,1,9,7,83132
2022-01-05,Rio Grande,87,7,1,5,98,42417
2022-01-05,Rio Claro,45,9,0,1,6,27735
2022-01-05,São Lourenço,84,2,0,6,74,78498
2022-01-04,Cantareira,25,5,0,1,250,57090
2022-01-04,Alto Tietê,41,5,0,5,232,58689
2022-01-04,Guarapiranga,62,9,0,9,107,67228
2022-01-04,Cotia,45,6,1,6,7,51753
2022-01-04,Rio Grande,86,2,0,3,96,67139
2022-01-04,Rio Claro,46,0,0,2,6,28846
2022-01-04,São Lourenço,84,8,1,4,75,30780
2022-01-03,Cantareira,25,4,0,1,249,80948
2022-01-03,Alto Tietê,41,0,0,1,229,97074
2022-01-03,Guarapiranga,62,0,1,0,106,20794
2022-01-03,Cotia,44,0,1,4,7,25752
2022-01-03,Rio Grande,85,9,0,2,96,32310
2022-01-03,Rio Claro,45,8,0,3,6,25960
2022-01-03,São Lourenço,83,4,1,3,74,5576
2022-01-02,Cantareira,25,3,0,3,248,21328
2022-01-02,Alto Tietê,40,9,0,5,228,89807
2022-01-02,Guarapiranga,61,0,1,5,104,50679
2022-01-02,Cotia,42,6,1,3,7,2551
2022-01-02,Rio Grande,85,7,0,3,96,14923
2022-01-02,Rio Claro,46,1,0,1,6,29959
2022-01-02,São Lourenço,82,1,3,1,72,91625
2022-01-01,Cantareira,25,0,0,1,245,97541
2022-01-01,Alto Tietê,40,4,0,2,226,23846
2022-01-01,Guarapiranga,59,5,2,1,101,84969
2022-01-01,Cotia,41,3,2,0,6,82021
2022-01-01,Rio Grande,85,4,1,1,95,80205
2022-01-01,Rio Claro,46,0,0,2,6,28846
2022-01-01,São Lourenço,79,0,2,3,70,15182
2021-12-31,Cantareira,24,9,0,1,244,52579
2021-12-31,Alto Tietê,40,2,0,2,225,11372
2021-12-31,Guarapiranga,57,4,1,0,98,25917
2021-12-31,Cotia,39,3,2,1,6,48538
2021-12-31,Rio Grande,84,3,0,4,94,59284
2021-12-31,Rio Claro,46,2,0,3,6,31073
2021-12-31,São Lourenço,76,7,1,3,68,13326
2021-12-30,Cantareira,24,8,0,0,243,94665
2021-12-30,Alto Tietê,40,0,0,1,224,16671
2021-12-30,Guarapiranga,56,4,0,1,96,59693
2021-12-30,Cotia,37,2,0,1,6,13826
2021-12-30,Rio Grande,83,9,0,1,94,7740
2021-12-30,Rio Claro,45,9,0,3,6,27735
2021-12-30,São Lourenço,75,4,0,1,66,93377
2021-12-29,Cantareira,24,8,0,0,243,92496
2021-12-29,Alto Tietê,40,1,0,1,224,55518
2021-12-29,Guarapiranga,56,3,0,3,96,36017
2021-12-29,Cotia,37,3,0,5,6,15966
2021-12-29,Rio Grande,84,0,1,4,94,24902
2021-12-29,Rio Claro,46,2,0,2,6,31073
2021-12-29,São Lourenço,75,5,0,0,67,3339
2021-12-28,Cantareira,24,8,0,1,243,78631
2021-12-28,Alto Tietê,40,0,0,0,224,14916
2021-12-28,Guarapiranga,56,0,0,0,95,88720
2021-12-28,Cotia,36,8,0,9,6,7432
2021-12-28,Rio Grande,82,6,0,3,92,71105
